timestamp,elapsed_s,npu_pct,npu_mem_mb,ram_mb
13:11:37.165,92.971,0.00,0.0,19544.2
13:11:37.600,93.476,0.00,0.0,19775.5
13:11:38.105,93.976,0.00,0.0,19999.0
13:11:38.598,94.476,0.00,0.0,20222.6
13:11:39.082,94.976,0.00,0.0,20474.9
13:11:39.618,95.477,0.00,0.0,20804.5
13:11:40.116,95.977,0.00,0.0,20994.2
13:11:40.661,96.477,0.00,0.0,21272.6
13:11:41.118,96.978,0.00,0.0,21271.3
13:11:41.605,97.478,0.00,0.0,21305.0
13:11:42.094,97.978,0.00,0.0,21329.5
13:11:42.647,98.479,0.00,0.0,21373.8
13:11:43.139,98.979,0.00,0.0,21335.1
13:11:43.666,99.483,0.00,0.0,21269.4
13:11:44.110,99.983,0.00,0.0,21280.0
13:11:44.620,100.484,0.00,0.0,21289.6
13:11:45.118,100.984,0.00,0.0,21352.5
13:11:45.610,101.485,0.00,0.0,21330.2
13:11:46.087,101.985,0.00,0.0,21330.0
13:11:46.586,102.485,0.00,0.0,21292.2
13:11:47.095,102.986,0.00,0.0,21300.6
13:11:47.636,103.486,0.00,0.0,21377.6
13:11:48.164,103.987,0.00,0.0,21393.7
13:11:48.651,104.487,0.00,0.0,21343.6
13:11:49.121,104.987,0.00,0.0,21281.8
13:11:49.617,105.487,0.00,0.0,21298.3
13:11:50.115,105.988,0.00,0.0,21337.0
13:11:50.615,106.488,0.00,0.0,21348.7
13:11:51.101,106.988,0.00,0.0,21396.6
13:11:51.606,107.489,0.00,0.0,21299.2
13:11:52.094,107.989,0.00,0.0,21311.3
13:11:52.621,108.489,0.00,0.0,21338.4
13:11:53.230,108.990,0.00,0.0,21405.9
13:11:53.713,109.540,0.00,0.0,21416.9
13:11:54.201,110.040,0.00,0.0,21462.9
13:11:54.752,110.540,0.00,0.0,21362.4
13:11:55.215,111.062,0.00,0.0,21381.1
13:11:55.711,111.562,0.00,0.0,21455.9
13:11:56.207,112.063,0.00,0.0,21464.6
13:11:56.699,112.563,0.00,0.0,21444.0
13:11:57.211,113.063,0.00,0.0,21422.1
13:11:57.701,113.564,0.00,0.0,21441.7
13:11:58.215,114.064,0.00,0.0,21726.6
13:11:58.756,114.564,0.00,0.0,22022.7
13:11:59.205,115.066,0.00,0.0,22137.0
13:11:59.675,115.566,0.00,0.0,22191.6
13:12:00.161,116.066,0.00,0.0,21170.5
13:12:00.716,116.567,0.00,0.0,20910.2
13:12:01.277,117.067,0.00,0.0,20972.4
13:12:01.830,117.587,0.00,0.0,20893.2
13:12:02.254,118.141,0.00,0.0,20894.4
13:12:02.725,118.641,0.00,0.0,20835.2
13:12:03.282,119.142,0.00,0.0,20859.4
13:12:03.776,119.642,0.00,0.0,20905.7
13:12:04.308,120.143,0.00,0.0,20934.8
13:12:04.875,120.643,0.00,0.0,20921.0
13:12:05.374,121.186,0.00,0.0,20872.2
13:12:05.814,121.686,0.00,0.0,20871.8
13:12:06.275,122.186,0.00,0.0,20863.8
13:12:06.807,122.686,0.00,0.0,20926.4
13:12:07.307,123.187,0.00,0.0,20946.2
13:12:07.777,123.687,0.00,0.0,20961.8
13:12:08.321,124.187,0.00,0.0,19196.5
13:12:08.830,124.687,0.00,0.0,11636.2
13:12:09.338,125.188,0.00,0.0,11453.0
13:12:09.813,125.688,0.00,0.0,11487.3
13:12:10.348,126.188,0.00,0.0,16054.8
13:12:10.845,126.688,0.00,0.0,19110.3
13:12:11.327,127.189,0.00,0.0,19404.9
13:12:11.818,127.689,0.00,0.0,19700.5
13:12:12.356,128.190,0.00,0.0,20008.1
13:12:12.822,128.690,0.00,0.0,20214.6
13:12:13.324,129.190,0.00,0.0,20492.6
13:12:13.815,129.690,0.00,0.0,20655.6
13:12:14.369,130.191,0.00,0.0,20925.5
13:12:14.894,130.691,0.00,0.0,21004.6
13:12:15.389,131.204,0.00,0.0,21222.1
13:12:15.863,131.704,0.00,0.0,21473.2
13:12:16.397,132.205,0.00,0.0,21661.0
13:12:16.839,132.707,0.00,0.0,21701.1
13:12:17.343,133.207,0.00,0.0,21689.9
13:12:17.841,133.707,0.00,0.0,21709.1
13:12:18.292,134.208,0.00,0.0,21705.3
13:12:18.811,134.708,0.00,0.0,21676.8
13:12:19.311,135.208,0.00,0.0,21671.3
13:12:19.805,135.709,0.00,0.0,21661.4
13:12:20.328,136.209,0.00,0.0,21727.1
13:12:20.819,136.709,0.00,0.0,21719.0
13:12:21.305,137.209,0.00,0.0,21721.6
13:12:21.799,137.710,0.00,0.0,21687.6
13:12:22.314,138.210,0.00,0.0,21674.5
13:12:22.846,138.710,0.00,0.0,21725.8
13:12:23.336,139.211,0.00,0.0,21728.4
13:12:23.805,139.711,0.00,0.0,21738.2
13:12:24.334,140.211,0.00,0.0,21684.1
13:12:24.830,140.711,0.00,0.0,21743.9
13:12:25.320,141.212,0.00,0.0,21740.3
13:12:25.801,141.712,0.00,0.0,21772.5
13:12:26.317,142.213,0.00,0.0,21775.4
13:12:26.819,142.713,0.00,0.0,21718.8
13:12:27.299,143.213,0.00,0.0,21743.6
13:12:27.824,143.714,0.00,0.0,21753.3
13:12:28.326,144.214,0.00,0.0,21807.4
13:12:28.821,144.714,0.00,0.0,21850.4
13:12:29.294,145.215,0.00,0.0,21881.0
13:12:29.806,145.715,0.00,0.0,21863.8
13:12:30.294,146.215,0.00,0.0,21847.6
13:12:30.813,146.715,0.00,0.0,21940.4
13:12:31.304,147.215,0.00,0.0,21983.5
13:12:31.796,147.715,0.00,0.0,22004.4
13:12:32.291,148.216,0.00,0.0,21976.8
13:12:32.804,148.716,0.00,0.0,22019.1
13:12:33.315,149.216,0.00,0.0,22106.7
13:12:33.821,149.717,0.00,0.0,22157.7
13:12:34.306,150.217,0.00,0.0,22191.2
13:12:34.798,150.717,0.00,0.0,22175.0
13:12:35.305,151.217,0.00,0.0,22212.5
13:12:35.813,151.718,0.00,0.0,22289.1
13:12:36.318,152.218,0.00,0.0,22351.9
13:12:36.801,152.719,0.00,0.0,22391.1
13:12:37.306,153.219,0.00,0.0,22370.3
13:12:37.803,153.720,0.00,0.0,22404.2
13:12:38.319,154.220,0.00,0.0,22448.6
13:12:38.808,154.720,0.00,0.0,22540.8
13:12:39.313,155.220,0.00,0.0,22579.5
13:12:39.811,155.721,0.00,0.0,22619.7
13:12:40.305,156.221,0.00,0.0,22597.7
13:12:40.806,156.721,0.00,0.0,22636.5
13:12:41.334,157.222,0.00,0.0,22730.0
13:12:41.813,157.722,0.00,0.0,22769.3
13:12:42.306,158.222,0.00,0.0,22804.6
13:12:42.837,158.722,0.00,0.0,22795.7
13:12:43.338,159.223,0.00,0.0,22840.6
13:12:43.827,159.723,0.00,0.0,22922.7
13:12:44.357,160.223,0.00,0.0,22384.3
13:12:44.865,160.723,0.00,0.0,21873.2
13:12:45.407,161.223,0.00,0.0,21807.0
13:12:45.894,161.723,0.00,0.0,21872.4
13:12:46.377,162.224,0.00,0.0,21942.5
13:12:46.877,162.724,0.00,0.0,21930.7
13:12:47.344,163.225,0.00,0.0,21974.5
13:12:47.816,163.725,0.00,0.0,21960.7
13:12:48.326,164.225,0.00,0.0,21890.9
13:12:48.808,164.725,0.00,0.0,21889.8
13:12:49.355,165.226,0.00,0.0,22004.9
13:12:49.788,165.726,0.00,0.0,21947.5
13:12:50.297,166.227,0.00,0.0,20097.5
13:12:50.825,166.727,0.00,0.0,14569.6
13:12:51.332,167.227,0.00,0.0,11182.5
13:12:51.801,167.728,0.00,0.0,11203.3
13:12:52.330,168.228,0.00,0.0,14426.9
13:12:52.849,168.728,0.00,0.0,18926.1
13:12:53.335,169.228,0.00,0.0,19126.6
13:12:53.826,169.728,0.00,0.0,19398.6
13:12:54.343,170.229,0.00,0.0,19590.1
13:12:54.844,170.729,0.00,0.0,19863.6
13:12:55.337,171.229,0.00,0.0,20110.7
13:12:55.832,171.729,0.00,0.0,20270.2
13:12:56.328,172.230,0.00,0.0,20544.9
13:12:56.818,172.730,0.00,0.0,20559.1
13:12:57.354,173.231,0.00,0.0,20588.9
13:12:57.813,173.731,0.00,0.0,20590.1
13:12:58.332,174.231,0.00,0.0,20633.5
13:12:58.828,174.731,0.00,0.0,20512.8
13:12:59.329,175.232,0.00,0.0,20508.4
13:12:59.841,175.732,0.00,0.0,20547.1
13:13:00.329,176.232,0.00,0.0,20562.3
13:13:00.834,176.732,0.00,0.0,20556.6
13:13:01.394,177.233,0.00,0.0,20503.6
13:13:01.835,177.733,0.00,0.0,20528.9
13:13:02.335,178.233,0.00,0.0,20576.6
13:13:02.852,178.734,0.00,0.0,20572.6
13:13:03.344,179.234,0.00,0.0,20560.3
13:13:03.833,179.734,0.00,0.0,20505.4
13:13:04.322,180.234,0.00,0.0,20519.8
13:13:04.852,180.734,0.00,0.0,20530.3
13:13:05.343,181.235,0.00,0.0,20583.5
13:13:05.835,181.735,0.00,0.0,20572.0
13:13:06.341,182.235,0.00,0.0,20556.7
13:13:06.845,182.736,0.00,0.0,20499.3
13:13:07.337,183.236,0.00,0.0,20527.0
13:13:08.093,183.737,0.00,0.0,20611.2
13:13:08.765,184.403,0.00,0.0,20593.7
13:13:09.422,185.075,0.00,0.0,20594.8
13:13:10.077,185.732,0.00,0.0,20482.1
13:13:10.726,186.387,0.00,0.0,20565.7
13:13:11.422,187.036,0.00,0.0,20549.9
13:13:12.112,187.732,0.00,0.0,20556.2
13:13:12.780,188.423,0.00,0.0,20502.1
13:13:13.429,189.090,0.00,0.0,20510.7
13:13:14.072,189.739,0.00,0.0,20664.3
13:13:14.779,190.382,0.00,0.0,21041.6
13:13:15.468,191.089,0.00,0.0,21408.4
13:13:16.126,191.779,0.00,0.0,21700.7
13:13:16.928,192.436,0.00,0.0,20823.8
13:13:18.008,193.239,0.00,0.0,20900.9
13:13:18.922,194.319,0.00,0.0,20970.2
13:13:19.814,195.232,0.00,0.0,21008.8
13:13:20.619,196.124,0.00,0.0,21232.6
13:13:21.458,196.930,0.00,0.0,21245.7
13:13:22.177,197.768,0.00,0.0,21230.1
13:13:22.884,198.487,0.00,0.0,21190.1
13:13:23.729,199.194,0.00,0.0,21181.3
13:13:24.517,200.040,0.00,0.0,21261.0
13:13:25.369,200.828,0.00,0.0,21279.0
13:13:26.205,201.679,0.00,0.0,21052.7
13:13:26.945,202.515,0.00,0.0,21020.7
13:13:27.677,203.256,0.00,0.0,21084.9
13:13:28.537,203.988,0.00,0.0,21088.0
13:13:29.265,204.847,0.00,0.0,21110.7
13:13:30.036,205.575,0.00,0.0,21077.6
13:13:30.771,206.346,0.00,0.0,21067.7
13:13:31.549,207.081,0.00,0.0,21063.5
13:13:32.237,207.860,0.00,0.0,21065.4
13:13:32.899,208.548,0.00,0.0,20998.4
13:13:33.587,209.209,0.00,0.0,21005.7
13:13:34.323,209.898,0.00,0.0,21073.8
13:13:35.154,210.634,0.00,0.0,21097.7
13:13:35.891,211.464,0.00,0.0,21038.4
13:13:36.610,212.202,0.00,0.0,21002.1
13:13:37.361,212.921,0.00,0.0,21070.4
13:13:38.270,213.671,0.00,0.0,21045.7
13:13:38.941,214.580,0.00,0.0,21014.3
13:13:39.542,215.252,0.00,0.0,20955.9
13:13:40.188,215.853,0.00,0.0,15132.2
13:13:40.803,216.499,0.00,0.0,11502.0
13:13:41.538,217.113,0.00,0.0,11581.7
13:13:42.244,217.849,0.00,0.0,19330.9
13:13:42.988,218.554,0.00,0.0,19569.1
13:13:43.661,219.299,0.00,0.0,19939.9
13:13:44.365,219.972,0.00,0.0,20290.7
13:13:45.069,220.675,0.00,0.0,20619.2
13:13:45.793,221.380,0.00,0.0,20946.9
13:13:46.554,222.103,0.00,0.0,21378.2
13:13:47.283,222.864,0.00,0.0,21789.8
13:13:48.048,223.593,0.00,0.0,22211.4
13:13:48.759,224.359,0.00,0.0,22247.3
13:13:49.471,225.070,0.00,0.0,22259.9
13:13:50.137,225.782,0.00,0.0,22312.9
13:13:50.877,226.448,0.00,0.0,22316.2
13:13:51.549,227.187,0.00,0.0,22317.4
13:13:52.237,227.859,0.00,0.0,22195.9
13:13:52.917,228.548,0.00,0.0,22204.2
13:13:53.577,229.227,0.00,0.0,22244.5
13:13:54.272,229.888,0.00,0.0,22251.3
13:13:54.933,230.582,0.00,0.0,22256.6
13:13:55.592,231.243,0.00,0.0,22184.9
13:13:56.248,231.903,0.00,0.0,22201.1
13:13:56.934,232.558,0.00,0.0,22281.0
13:13:57.612,233.245,0.00,0.0,22248.2
13:13:58.270,233.922,0.00,0.0,22201.3
13:13:58.926,234.580,0.00,0.0,22194.6
13:13:59.612,235.236,0.00,0.0,22256.6
13:14:00.307,235.922,0.00,0.0,22260.2
13:14:01.016,236.617,0.00,0.0,22250.2
13:14:01.697,237.327,0.00,0.0,22171.4
13:14:02.366,238.008,0.00,0.0,22182.0
13:14:03.037,238.676,0.00,0.0,22198.6
13:14:03.742,239.348,0.00,0.0,22242.0
13:14:04.387,240.052,0.00,0.0,22215.6
13:14:05.059,240.697,0.00,0.0,22150.6
13:14:05.710,241.369,0.00,0.0,22246.2
13:14:06.403,242.020,0.00,0.0,22576.5
13:14:07.085,242.713,0.00,0.0,22943.8
13:14:07.765,243.395,0.00,0.0,23257.7
13:14:08.469,244.075,0.00,0.0,22274.2
13:14:09.295,244.779,0.00,0.0,22554.6
13:14:10.152,245.605,0.00,0.0,22527.9
13:14:10.897,246.462,0.00,0.0,22563.7
13:14:11.622,247.208,0.00,0.0,22528.0
13:14:12.361,247.933,0.00,0.0,22624.8
13:14:13.146,248.672,0.00,0.0,22649.1
13:14:13.881,249.457,0.00,0.0,22683.8
13:14:14.593,250.191,0.00,0.0,22647.6
13:14:15.309,250.903,0.00,0.0,22557.0
13:14:16.028,251.619,0.00,0.0,22576.5
13:14:16.819,252.339,0.00,0.0,22591.9
13:14:17.546,253.130,0.00,0.0,22624.7
13:14:18.264,253.856,0.00,0.0,22586.5
13:14:18.983,254.575,0.00,0.0,22657.3
13:14:19.776,255.293,0.00,0.0,22689.3
13:14:20.496,256.086,0.00,0.0,22710.6
13:14:21.197,256.807,0.00,0.0,22671.0
13:14:21.911,257.508,0.00,0.0,22694.7
13:14:22.661,258.222,0.00,0.0,22833.5
13:14:23.458,258.971,0.00,0.0,22805.7
13:14:24.175,259.768,0.00,0.0,22825.6
13:14:24.809,260.486,0.00,0.0,22784.8
13:14:25.439,261.119,0.00,0.0,20220.9
13:14:26.151,261.749,0.00,0.0,12801.3
13:14:26.804,262.461,0.00,0.0,12211.7
13:14:27.502,263.114,0.00,0.0,16297.4
13:14:28.190,263.813,0.00,0.0,20011.4
13:14:28.837,264.500,0.00,0.0,20401.7
13:14:29.530,265.147,0.00,0.0,20785.1
13:14:30.237,265.841,0.00,0.0,21200.2
13:14:30.934,266.547,0.00,0.0,21513.2
13:14:31.619,267.244,0.00,0.0,21898.8
13:14:32.306,267.930,0.00,0.0,21994.3
13:14:32.994,268.617,0.00,0.0,22037.9
13:14:33.671,269.305,0.00,0.0,22107.1
13:14:34.343,269.981,0.00,0.0,22082.5
13:14:35.048,270.653,0.00,0.0,22200.1
13:14:35.751,271.359,0.00,0.0,22260.3
13:14:36.423,272.062,0.00,0.0,22299.3
13:14:37.079,272.733,0.00,0.0,22284.9
13:14:37.792,273.389,0.00,0.0,22150.5
13:14:38.446,274.102,0.00,0.0,22263.5
13:14:39.123,274.756,0.00,0.0,22227.4
13:14:39.796,275.433,0.00,0.0,22225.6
13:14:40.468,276.106,0.00,0.0,22175.2
13:14:41.121,276.779,0.00,0.0,22198.2
13:14:41.800,277.431,0.00,0.0,22214.5
13:14:42.484,278.111,0.00,0.0,22202.4
13:14:43.163,278.794,0.00,0.0,22171.0
13:14:43.813,279.474,0.00,0.0,22162.6
13:14:44.489,280.124,0.00,0.0,22252.5
13:14:45.172,280.799,0.00,0.0,22235.8
13:14:45.827,281.482,0.00,0.0,22221.7
13:14:46.499,282.137,0.00,0.0,22148.5
13:14:47.194,282.809,0.00,0.0,22180.5
13:14:47.874,283.504,0.00,0.0,22265.2
13:14:48.581,284.184,0.00,0.0,22245.0
13:14:49.273,284.892,0.00,0.0,21823.6
13:14:49.943,285.584,0.00,0.0,21411.5
13:14:50.612,286.254,0.00,0.0,21479.2
13:14:51.359,286.922,0.00,0.0,21617.7
13:14:52.047,287.670,0.00,0.0,21635.7
13:14:52.727,288.357,0.00,0.0,21596.3
13:14:53.431,289.038,0.00,0.0,21566.1
13:14:54.127,289.741,0.00,0.0,21630.9
13:14:54.866,290.437,0.00,0.0,21677.9
13:14:55.564,291.176,0.00,0.0,21826.6
13:14:56.291,291.874,0.00,0.0,22153.3
13:14:57.024,292.602,0.00,0.0,22582.1
13:14:57.763,293.334,0.00,0.0,23006.1
13:14:58.525,294.073,0.00,0.0,22210.7
13:14:59.278,294.835,0.00,0.0,22135.9
13:15:00.064,295.588,0.00,0.0,22248.0
13:15:00.944,296.374,0.00,0.0,22328.9
13:15:01.718,297.255,0.00,0.0,22342.5
13:15:02.450,298.028,0.00,0.0,22287.9
13:15:03.196,298.760,0.00,0.0,22305.8
13:15:03.942,299.507,0.00,0.0,22395.6
13:15:04.757,300.252,0.00,0.0,22444.6
13:15:05.495,301.068,0.00,0.0,22518.9
13:15:06.212,301.805,0.00,0.0,22505.0
13:15:06.897,302.523,0.00,0.0,22481.5
13:15:07.719,303.207,0.00,0.0,22547.3
13:15:08.507,304.029,0.00,0.0,22415.0
13:15:09.270,304.817,0.00,0.0,22393.6
13:15:10.002,305.580,0.00,0.0,22199.9
13:15:10.774,306.313,0.00,0.0,22215.8
13:15:11.545,307.085,0.00,0.0,22242.2
13:15:12.282,307.856,0.00,0.0,22184.2
13:15:12.965,308.592,0.00,0.0,22155.7
13:15:13.673,309.276,0.00,0.0,21510.6
13:15:14.513,309.983,0.00,0.0,21543.3
13:15:15.220,310.824,0.00,0.0,21518.2
13:15:15.896,311.531,0.00,0.0,21461.4
13:15:16.629,312.207,0.00,0.0,21514.4
13:15:17.454,312.940,0.00,0.0,21553.7
13:15:18.254,313.765,0.00,0.0,21580.7
13:15:18.986,314.564,0.00,0.0,21531.0
13:15:19.689,315.297,0.00,0.0,21515.4
13:15:20.397,316.000,0.00,0.0,21622.6
13:15:21.216,316.707,0.00,0.0,21707.0
13:15:21.944,317.526,0.00,0.0,21796.6
13:15:22.640,318.254,0.00,0.0,21794.0
13:15:23.258,318.950,0.00,0.0,21786.9
13:15:23.950,319.568,0.00,0.0,14912.4
13:15:24.659,320.261,0.00,0.0,12398.8
